TF,target,importance
SP4,CALCOCO2,1
SP4,ATP5MC1,1
SP4,GNGT2,1
SP4,SPOP,1
SP4,SGCA,1
SP4,ANKRD40,1
SP4,LUC7L3,1
SP4,CHAD,1
SP4,COX11,1
SP4,MIR142HG,1
SP4,SUPT4H1,1
SP4,MTMR4,1
SP4,SEPTIN4-AS1,1
SP4,LINC01476,1
SP4,TUBD1,1
SP4,HEATR6-DT,1
SP4,ICAM2,1
SP4,GH1,1
SP4,POLG2,1
SP4,AMZ2,1
SP4,PRKAR1A,1
SP4,ABCA10,1
SP4,SDK2,1
SP4,SLC9A3R1-AS1,1
SP4,GRB2,1
SP4,NT5C,1
SP4,METTL23,1
SP4,SNHG20,1
SP4,SYNGR2,1
SP4,LINC01978,1
SP4,ARL16,1
SP4,TSPAN10,1
SP4,TUBB8B,1
SP4,METTL4,1
SP4,MYOM1,1
SP4,MYL12A,1
SP4,DLGAP1-AS1,1
SP4,LINC00526,1
SP4,LINC00667,1
SP4,FAM210A,1
SP4,RMC1,1
SP4,PSMA8,1
SP4,ZNF397,1
SP4,ELP2,1
SP4,RPRD1A,1
SP4,KIAA1328,1
SP4,LINC00907,1
SP4,SETBP1,1
SP4,HDHD2,1
SP4,ATP8B1-AS1,1
SP4,ATP8B1,1
SP4,ZNF532,1
SP4,LINC01926,1
SP4,VPS4B,1
SP4,CCDC102B,1
SP4,CYB5A,1
SP4,CNDP2,1
SP4,CRYZL1,1
SP4,LINC03101,1
SP4,MADCAM1,1
SP4,MADCAM1-AS1,1
SP4,UQCR11,1
SP4,LSM7,1
SP4,DIRAS1,1
SP4,ZNF57,1
SP4,ZNF77,1
SP4,MICOS13,1
SP4,CD70,1
SP4,ZNF557,1
SP4,ARHGEF18-AS1,1
SP4,FCER2,1
SP4,PCP2,1
SP4,UBL5,1
SP4,ZNF559-ZNF177,1
SP4,SWSAP1,1
SP4,DOCK6-AS1,1
SP4,RGL3,1
SP4,ZNF490,1
SP4,ZNF791,1
SP4,PRDX2,1
SP4,ZNF709,1
SP4,ZNF439,1
SP4,ZNF700,1
SP4,LINC02926,1
SP4,PCBP1-AS1,1
SP4,SLC1A6,1
SP4,USE1,1
SP4,BISPR,1
SP4,MAST3,1
SP4,KXD1,1
SP4,SLC25A42,1
SP4,ZNF506,1
SP4,LINC00663,1
SP4,LINC00662,1
SP4,LINC02987,1
SP4,POP4,1
SP4,GPATCH1,1
SP4,NUDT19,1
SP4,RHPN2,1
SP4,ZNF302,1
SP4,ZNF181,1
SP4,LINC02965,1
SP4,LINC03049,1
SP4,ZNF30,1
SP4,FAM187B,1
SP4,DMKN,1
SP4,TMEM147,1
SP4,IGFLR1,1
SP4,PSENEN,1
SP4,LIN37,1
SP4,ZBTB32,1
SP4,POLR2I,1
SP4,ZFP14,1
SP4,ZNF566,1
SP4,ZNF383,1
SP4,ZNF260,1
SP4,ZNF529-AS1,1
SP4,ZNF567-DT,1
SP4,ZNF568,1
SP4,ZNF790-AS1,1
SP4,ZNF829,1
SP4,ZNF420,1
SP4,ZNF230,1
SP4,ZNF582-DT,1
SP4,ZNF583,1
SP4,ZFP28,1
SP4,ZNF547,1
SP4,TRAPPC2B,1
SP4,ZNF585A,1
SP4,ZNF585B,1
SP4,LINC01535,1
SP4,ZNF540,1
SP4,ZNF571,1
SP4,ZNF284,1
SP4,ZNF224,1
SP4,ZNF528,1
SP4,ZNF606,1
SP4,ZNF606-AS1,1
SP4,ZNF573,1
SP4,SIPA1L3,1
SP4,MAP4K1-AS1,1
SP4,CAPN12,1
SP4,RINL,1
SP4,GMFG,1
SP4,RPS19,1
SP4,ZNF546,1
SP4,LINC01480,1
SP4,CEACAM21,1
SP4,LNROP,1
SP4,CNFN,1
SP4,POU2F2,1
SP4,POU2F2-AS2,1
SP4,ZNF404,1
SP4,ZNF155,1
SP4,ZNF226,1
SP4,ZNF227,1
SP4,ZNF233,1
SP4,ZNF285,1
SP4,TRAPPC6A,1
SP4,BLOC1S3,1
SP4,SNRPD2,1
SP4,AP2S1,1
SP4,ZC3H4,1
SP4,CARD8,1
SP4,CARD8-AS1,1
SP4,ZNF114-AS1,1
SP4,DKKL1,1
SP4,SLC6A16,1
SP4,CD37,1
SP4,TEAD2,1
SP4,KLK4,1
SP4,ZNF175,1
SP4,SIGLEC6,1
SP4,SIGLEC5,1
SP4,SIGLEC14,1
SP4,SPACA6,1
SP4,ZNF577,1
SP4,ZNF480,1
SP4,ZNF766,1
SP4,ZNF836,1
SP4,ZNF880,1
SP4,ZNF528-AS1,1
SP4,ZNF578,1
SP4,ZNF701,1
SP4,ZNF83,1
SP4,ZNF611,1
SP4,ZNF600,1
SP4,ZNF28,1
SP4,ZNF468,1
SP4,ZNF888-AS1,1
SP4,ZNF816,1
SP4,ZNF677,1
SP4,ZNF765,1
SP4,ZNF761,1
SP4,LENG8-AS1,1
SP4,LENG1,1
SP4,LILRB1,1
SP4,LILRB1-AS1,1
SP4,NLRP9,1
SP4,RFPL4A,1
SP4,ZNF667-AS1,1
SP4,ZNF470-DT,1
SP4,ZNF549,1
SP4,ZNF211,1
SP4,AURKC,1
SP4,ZNF460-AS1,1
SP4,ZNF548,1
SP4,VN1R1,1
SP4,ZNF419,1
SP4,ZNF154,1
SP4,ZNF814,1
SP4,ZNF418,1
SP4,C19orf18,1
SP4,TMEM18,1
SP4,ACP1,1
SP4,RNASEH1-DT,1
SP4,ZNF2,1
SP4,SLC66A3,1
SP4,SMC6,1
SP4,TTC32,1
SP4,WDR35,1
SP4,GDF7,1
SP4,PTRHD1,1
SP4,ITSN2,1
SP4,EFR3B,1
SP4,OST4,1
SP4,ATRAID,1
SP4,MPV17,1
SP4,ZNF512,1
SP4,PPP1CB,1
SP4,LCLAT1,1
SP4,DPY30,1
SP4,YIPF4,1
SP4,HEATR5B,1
SP4,GPATCH11,1
SP4,RMDN2,1
SP4,EML4-AS1,1
SP4,EML4,1
SP4,COX7A2L,1
SP4,CAMKMT,1
SP4,SLC3A1,1
SP4,PREPL,1
SP4,LINC01118,1
SP4,PPP1R21,1
SP4,CLHC1,1
SP4,C2orf74,1
SP4,MIR4432HG,1
SP4,BCL11A,1
SP4,USP34-DT,1
SP4,COMMD1,1
SP4,C2orf74-DT,1
SP4,PAPOLG,1
SP4,PEX13,1
SP4,PUS10,1
SP4,LINC01800,1
SP4,LINC02245,1
SP4,ETAA1,1
SP4,ARHGAP25,1
SP4,LINC01888,1
SP4,LINC01890,1
SP4,ANXA4,1
SP4,C2orf42,1
SP4,NAGK,1
SP4,MCEE,1
SP4,PAIP2B,1
SP4,WDR54,1
SP4,DUSP11,1
SP4,DGUOK,1
SP4,SLC4A5,1
SP4,STAMBP,1
SP4,PCGF1,1
SP4,LINC01964,1
SP4,RNF181,1
SP4,SH2D6,1
SP4,PTCD3,1
SP4,C2orf68,1
SP4,REEP1,1
SP4,RGPD2,1
SP4,KRCC1,1
SP4,ZNF514,1
SP4,COX5B,1
SP4,C2orf92,1
SP4,COA5,1
SP4,UNC50,1
SP4,C2orf15,1
SP4,TSGA10,1
SP4,LIPT1,1
SP4,MITD1,1
SP4,LYG2,1
SP4,MRPS9,1
SP4,LINC01918,1
SP4,GCC2,1
SP4,ZC3H8,1
SP4,PAX8-AS1,1
SP4,ACTR3-AS1,1
SP4,INSIG2,1
SP4,DDX18,1
SP4,DBI,1
SP4,MAP3K2-DT,1
SP4,CCDC115,1
SP4,CCNT2-AS1,1
SP4,ACMSD,1
SP4,MGAT5,1
SP4,CXCR4,1
SP4,DARS1,1
SP4,DARS1-AS1,1
SP4,ORC4,1
SP4,KIF5C-AS1,1
SP4,NEB,1
SP4,STAM2,1
SP4,TANK,1
SP4,IFIH1,1
SP4,KLHL41,1
SP4,PHOSPHO2,1
SP4,TLK1,1
SP4,METTL8,1
SP4,PRKRA,1
SP4,TTN-AS1,1
SP4,TTN,1
SP4,CWC22,1
SP4,ANKAR,1
SP4,OSGEPL1-AS1,1
SP4,ORMDL1,1
SP4,OSGEPL1,1
SP4,LINC01825,1
SP4,ANKRD44,1
SP4,ANKRD44-IT1,1
SP4,RFTN2,1
SP4,BOLL,1
SP4,PPIL3,1
SP4,ORC2,1
SP4,NDUFB3,1
SP4,TRAK2,1
SP4,STRADB,1
SP4,CYP20A1,1
SP4,FAM117B,1
SP4,CREB1,1
SP4,MYOSLID,1
SP4,LINC01857,1
SP4,METTL21A,1
SP4,KANSL1L-AS1,1
SP4,LANCL1-AS1,1
SP4,PECR,1
SP4,DIRC3-AS1,1
SP4,CNOT9,1
SP4,ARPC2,1
SP4,SLC23A3,1
SP4,SCG2,1
SP4,AP1S3,1
SP4,RHBDD1,1
SP4,COL4A3,1
SP4,SP100,1
SP4,SP140,1
SP4,SP140L,1
SP4,B3GNT7,1
SP4,HDAC4-AS1,1
SP4,FARP2,1
SP4,LINC03100,1
SP4,PCMTD2,1
SP4,TMC2,1
SP4,IDH3B,1
SP4,SPEF1,1
SP4,TMEM230,1
SP4,SHLD1,1
SP4,SLX4IP,1
SP4,ANKEF1,1
SP4,TASP1,1
SP4,MACROD2,1
SP4,PET117,1
SP4,KAT14,1
SP4,DZANK1,1
SP4,SMIM26,1
SP4,DTD1,1
SP4,LINC00652,1
SP4,LCDR,1
SP4,KIZ-AS1,1
SP4,ZNF337-AS1,1
SP4,LINC01597,1
SP4,BCL2L1-AS1,1
SP4,KIF3B,1
SP4,CBFA2T2,1
SP4,ITCH-IT1,1
SP4,UQCC1,1
SP4,EIF6,1
SP4,CPNE1,1
SP4,NFS1,1
SP4,DLGAP4-AS1,1
SP4,BLCAP,1
SP4,LPIN3,1
SP4,SRSF6,1
SP4,L3MBTL1,1
SP4,GTSF1L,1
SP4,OSER1-DT,1
SP4,PKIG,1
SP4,CD40,1
SP4,LINC01522,1
SP4,LINC00494,1
SP4,TRERNA1,1
SP4,PARD6B,1
SP4,ADNP,1
SP4,KCNG1,1
SP4,NFATC2,1
SP4,PRELID3B,1
SP4,EDN3,1
SP4,SLCO4A1-AS2,1
SP4,FNDC11,1
SP4,MHENCR,1
SP4,C21orf91-OT1,1
SP4,MIR155HG,1
SP4,ATP5PF,1
SP4,APP-DT,1
SP4,N6AMT1,1
SP4,RWDD2B,1
SP4,MAP3K7CL,1
SP4,SOD1,1
SP4,URB1-AS1,1
SP4,CFAP298,1
SP4,C21orf62-AS1,1
SP4,IFNAR1,1
SP4,TMEM50B,1
SP4,CBR1,1
SP4,CBR3,1
SP4,DOP1B,1
SP4,HLCS-AS1,1
SP4,PIGP,1
SP4,BRWD1-IT1,1
SP4,BACE2,1
SP4,MX2,1
SP4,MX1,1
SP4,NDUFV3,1
SP4,PKNOX1,1
SP4,HSF2BP,1
SP4,GATD3,1
SP4,ITGB2-AS1,1
SP4,MRPL40,1
SP4,THAP7-AS1,1
SP4,ZNF280B,1
SP4,RAB36,1
SP4,SLC2A11,1
SP4,SGSM1,1
SP4,TFIP11-DT,1
SP4,MIATNB,1
SP4,NF2,1
SP4,UQCR10,1
SP4,GAL3ST1,1
SP4,DUSP18,1
SP4,PISD,1
SP4,RFPL3,1
SP4,SYN3,1
SP4,SYN3-AS1,1
SP4,LARGE-IT1,1
SP4,LARGE-AS1,1
SP4,APOL2,1
SP4,IFT27,1
SP4,TPTEP2-CSNK1E,1
SP4,CBY1,1
SP4,APOBEC3C,1
SP4,APOBEC3F,1
SP4,APOBEC3D,1
SP4,APOBEC3G,1
SP4,APOBEC3H,1
SP4,TNRC6B,1
SP4,SGSM3-AS1,1
SP4,RBX1,1
SP4,MEI1,1
SP4,TNFRSF13C,1
SP4,WBP2NL,1
SP4,EFCAB6-DT,1
SP4,PKDREJ,1
SP4,PRR34-AS1,1
SP4,CELSR1,1
SP4,CRBN,1
SP4,ITPR1,1
SP4,THUMPD3-AS1,1
SP4,LHFPL4,1
SP4,FANCD2,1
SP4,ARPC4,1
SP4,CIDEC,1
SP4,FANCD2OS,1
SP4,CCDC174,1
SP4,XPC,1
SP4,LSM3,1
SP4,PLCL2-AS1,1
SP4,EFHB,1
SP4,SGO1-AS1,1
SP4,KCNH8,1
SP4,THRB,1
SP4,NGLY1,1
SP4,OSBPL10,1
SP4,OSBPL10-AS1,1
SP4,ZNF860,1
SP4,LINC01811,1
SP4,LINC02033,1
SP4,TTC21A,1
SP4,EPM2AIP1,1
SP4,GOLGA4,1
SP4,EXOG,1
SP4,EIF1B-AS1,1
SP4,ENTPD3-AS1,1
SP4,SS18L2,1
SP4,ZNF852,1
SP4,EXOSC7,1
SP4,LIMD1-AS1,1
SP4,TMA7,1
SP4,IP6K2,1
SP4,PRKAR2A-AS1,1
SP4,TCTA,1
SP4,RBM6,1
SP4,RBM5,1
SP4,RASSF1-AS1,1
SP4,TWF2-DT,1
SP4,ASB14,1
SP4,DNAH12,1
SP4,ARF4-AS1,1
SP4,SUCLG2-DT,1
SP4,UBA3,1
SP4,ARL6IP5,1
SP4,FOXP1,1
SP4,FOXP1-AS1,1
SP4,LINC02018,1
SP4,LINC00960,1
SP4,ZNF717,1
SP4,DHFR2,1
SP4,ARL6,1
SP4,OR5K2,1
SP4,CLDND1,1
SP4,NDUFB4,1
SP4,TTC14,1
SP4,NIT2,1
SP4,SENP7,1
SP4,DZIP3,1
SP4,CD47,1
SP4,IFT57,1
SP4,BBX,1
SP4,SIDT1-AS1,1
SP4,ABHD10,1
SP4,CD200,1
SP4,BTLA,1
SP4,ATG3,1
SP4,CCDC80,1
SP4,NEPRO-AS1,1
SP4,CD200R1,1
SP4,LINC02044,1
SP4,BOC,1
SP4,GRAMD1C,1
SP4,ZDHHC23,1
SP4,ZBTB20-AS4,1
SP4,ZBTB20,1
SP4,POGLUT1,1
SP4,POPDC2,1
SP4,HCLS1,1
SP4,IQCB1,1
SP4,EAF2,1
SP4,SLC15A2,1
SP4,FAM162A,1
SP4,PARP15,1
SP4,WDR5B,1
SP4,KPNA1,1
SP4,PARP14,1
SP4,SEC22A,1
SP4,MYLK-AS1,1
SP4,LINC02614,1
SP4,MBD4,1
SP4,CNBP,1
SP4,EFCAB12,1
SP4,ASTE1,1
SP4,CEP63,1
SP4,ANAPC13,1
SP4,SERPINI1,1
SP4,ARMC8,1
SP4,NCK1-DT,1
SP4,COPB2-DT,1
SP4,RBP2,1
SP4,RASA2,1
SP4,RASA2-IT1,1
SP4,HPS3,1
SP4,CP,1
SP4,COMMD2,1
SP4,LINC02917,1
SP4,ARHGEF26,1
SP4,LINC00886,1
SP4,IL12A,1
SP4,IFT80,1
SP4,TRIM59,1
SP4,PDCD10,1
SP4,SEC62,1
SP4,SKIL,1
SP4,PHC3,1
SP4,FHL1P1,1
SP4,CLDN11,1
SP4,MFN1,1
SP4,NDUFB5,1
SP4,PEX5L,1
SP4,DNAJC19,1
SP4,KLHL6-AS1,1
SP4,PARL,1
SP4,MAP3K13,1
SP4,LIPH,1
SP4,ST6GAL1,1
SP4,OSTN-AS1,1
SP4,UTS2B,1
SP4,CCDC50,1
SP4,LINC02924,1
SP4,TMEM44-AS1,1
SP4,APOD,1
SP4,MUC20-OT1,1
SP4,MUC20,1
SP4,ZDHHC19,1
SP4,LRCH3,1
SP4,ZNF141,1
SP4,PDE6B,1
SP4,ATP5ME,1
SP4,PCGF3,1
SP4,CFAP99,1
SP4,HTT-AS,1
SP4,LINC02482,1
SP4,FAM200B,1
SP4,SEPSECS-AS1,1
SP4,ANAPC4,1
SP4,SMIM20,1
SP4,PTTG2,1
SP4,TLR10,1
SP4,TMEM156,1
SP4,WDR19,1
SP4,UGDH-AS1,1
SP4,SMIM14,1
SP4,RHOH,1
SP4,DCAF4L1,1
SP4,GNPDA2,1
SP4,COMMD8,1
SP4,ATP10D,1
SP4,CORIN,1
SP4,OCIAD2,1
SP4,AASDH,1
SP4,STAP1,1
SP4,UBA6-DT,1
SP4,UGT2B17,1
SP4,AMBN,1
SP4,ENAM,1
SP4,RUFY3,1
SP4,THAP6,1
SP4,SDAD1,1
SP4,SDAD1-AS1,1
SP4,MRPS18C,1
SP4,PLAC8,1
SP4,HELQ,1
SP4,ARHGAP24,1
SP4,PPM1K,1
SP4,PPM1K-DT,1
SP4,HERC6,1
SP4,CCSER1,1
SP4,RAP1GDS1,1
SP4,DAPP1,1
SP4,ADH4,1
SP4,ADH6,1
SP4,BANK1,1
SP4,SLC9B1,1
SP4,CYP2U1,1
SP4,LRIT3,1
SP4,ANK2,1
SP4,METTL14-DT,1
SP4,METTL14,1
SP4,SYNPO2,1
SP4,C4orf3,1
SP4,FGF2,1
SP4,NDUFC1,1
SP4,RAB33B-AS1,1
SP4,SCOC-AS1,1
SP4,LSM6,1
SP4,TMEM154,1
SP4,FHDC1,1
SP4,TRIM2,1
SP4,DCHS2,1
SP4,PLRG1,1
SP4,MSMO1,1
SP4,MARCHF1,1
SP4,FAM218A,1
SP4,IRF2,1
SP4,LINC02427,1
SP4,LINC02365,1
SP4,LRP2BP,1
SP4,LRP2BP-AS1,1
SP4,GMDS-DT,1
SP4,MARCHF6,1
SP4,TTC23L,1
SP4,SLC1A3-AS1,1
SP4,FBXO4,1
SP4,NIM1K,1
SP4,TMEM267,1
SP4,MOCS2,1
SP4,MOCS2-DT,1
SP4,GPBP1,1
SP4,LINC01948,1
SP4,C5orf67,1
SP4,DIMT1,1
SP4,PPWD1,1
SP4,MRPS36,1
SP4,CD180,1
SP4,RAD17,1
SP4,BDP1,1
SP4,TAF9,1
SP4,ANKRA2,1
SP4,SCAMP1-AS1,1
SP4,TMEM161B-DT,1
SP4,MIR4280HG,1
SP4,MEF2C-AS1,1
SP4,ARRDC3,1
SP4,RGMB-AS1,1
SP4,CHD1-DT,1
SP4,ERAP2,1
SP4,LIX1-AS1,1
SP4,LIX1,1
SP4,SRP19,1
SP4,REEP5,1
SP4,AP3S1,1
SP4,TNFAIP8,1
SP4,PGGT1B,1
SP4,ATG12,1
SP4,DMXL1,1
SP4,LINC02201,1
SP4,SNX2,1
SP4,CSNK1G3,1
SP4,MARCHF3,1
SP4,C5orf63,1
SP4,SLC12A2,1
SP4,CDC42SE2,1
SP4,RAD50,1
SP4,UQCRQ,1
SP4,KIF3A,1
SP4,FSTL4,1
SP4,ZCCHC10,1
SP4,C5orf15,1
SP4,PKD2L2-DT,1
SP4,MATR3,1
SP4,IGIP,1
SP4,IK,1
SP4,HARS2,1
SP4,MAT2B,1
SP4,PCDHGA7,1
SP4,PCDHGA8,1
SP4,PCDHGA10,1
SP4,RNF14,1
SP4,PCDHGB6,1
SP4,PLAC8L1,1
SP4,GRPEL2-AS1,1
SP4,CD74,1
SP4,RPS14,1
SP4,SYNPO,1
SP4,ZNF300,1
SP4,CLMAT3,1
SP4,MRPL22,1
SP4,SAP30L-AS1,1
SP4,MED7,1
SP4,FNDC9,1
SP4,NIPAL4-DT,1
SP4,ADAM19,1
SP4,NIPAL4,1
SP4,TTC1,1
SP4,RPL26L1-AS1,1
SP4,ATP6V0E1,1
SP4,SNCB,1
SP4,ARL10,1
SP4,ZNF354A,1
SP4,HNRNPH1,1
SP4,TRIM7-AS1,1
SP4,TRIM52,1
SP4,EXOC2,1
SP4,SERPINB9P1,1
SP4,SERPINB9,1
SP4,BPHL,1
SP4,PSMG4,1
SP4,PXDC1,1
SP4,ECI2,1
SP4,LY86,1
SP4,DSP-AS1,1
SP4,DSP,1
SP4,BLOC1S5,1
SP4,HULC,1
SP4,TMEM14B-DT,1
SP4,USP45,1
SP4,C6orf62,1
SP4,ARMH2,1
SP4,RIPOR2,1
SP4,CDKAL1,1
SP4,MRS2,1
SP4,TRIM38,1
SP4,CARMIL1,1
SP4,BTN3A2,1
SP4,BTN2A2,1
SP4,HMGN4,1
SP4,BTN3A3,1
SP4,ZNF165,1
SP4,ZSCAN16,1
SP4,ZSCAN26,1
SP4,GABBR1,1
SP4,HLA-F,1
SP4,HCG18,1
SP4,HLA-E,1
SP4,RPP21,1
SP4,MRPS18B,1
SP4,PSORS1C3,1
SP4,NCR3,1
SP4,CLIC1,1
SP4,SNHG32,1
SP4,HLA-DOA,1
SP4,TSBP1-AS1,1
SP4,TSBP1,1
SP4,HLA-DQA1,1
SP4,PSMB8-AS1,1
SP4,PSMB9,1
SP4,HCG25,1
SP4,HLA-DRA,1
SP4,BTNL2,1
SP4,HLA-DRB5,1
SP4,HLA-DRB1,1
SP4,HLA-DQB1,1
SP4,HLA-DQB1-AS1,1
SP4,HLA-DQA2,1
SP4,HLA-DQB2,1
SP4,HLA-DOB,1
SP4,TAP2,1
SP4,HLA-DMB,1
SP4,HLA-DMA,1
SP4,HLA-DPA1,1
SP4,HLA-DPB1,1
SP4,HCG24,1
SP4,SMIM29,1
SP4,ILRUN-AS1,1
SP4,FGD2,1
SP4,SAYSD1,1
SP4,APOBEC2,1
SP4,TREML2,1
SP4,TBCC,1
SP4,MEA1,1
SP4,SLC22A7,1
SP4,CRIP3,1
SP4,MRPS18A,1
SP4,EFHC1,1
SP4,GCM1,1
SP4,ELOVL5,1
SP4,TMEM14A,1
SP4,LINC00680-GUSBP4,1
SP4,EYS,1
SP4,LMBRD1,1
SP4,COL19A1,1
SP4,COL9A1,1
SP4,OOEP,1
SP4,DDX43,1
SP4,MTO1,1
SP4,FILIP1,1
SP4,BCKDHB,1
SP4,UBE3D,1
SP4,MRAP2,1
SP4,NT5E,1
SP4,KPNA5,1
SP4,GJB7,1
SP4,SMIM8,1
SP4,C6orf163,1
SP4,ORC3,1
SP4,SLC35A1,1
SP4,RARS2,1
SP4,MDN1-AS1,1
SP4,ARMC2,1
SP4,SESN1,1
SP4,ZBTB24-DT,1
SP4,AK9,1
SP4,FIG4,1
SP4,REV3L-IT1,1
SP4,NT5DC1,1
SP4,TSPYL1,1
SP4,CALHM6,1
SP4,SERINC1,1
SP4,ENPP1,1
SP4,STX7,1
SP4,TBPL1,1
SP4,HIVEP2-DT,1
SP4,PEX3,1
SP4,UST,1
SP4,PLEKHG1,1
SP4,TFB1M,1
SP4,TMEM242,1
SP4,ZDHHC14,1
SP4,GTF2H5,1
SP4,TULP4,1
SP4,TBXT,1
SP4,SFT2D1,1
SP4,CCR6,1
SP4,ERMARD,1
SP4,LINC00242,1
SP4,PSMB1,1
SP4,FAM120B,1
SP4,SUN1,1
SP4,PSMG3,1
SP4,ELFN1-AS1,1
SP4,MAD1L1,1
SP4,SNX8,1
SP4,RSPH10B,1
SP4,UMAD1,1
SP4,LINC03016,1
SP4,MIOS-DT,1
SP4,NDUFA4,1
SP4,HDAC9,1
SP4,GIRGL,1
SP4,DNAH11,1
SP4,IL6-AS1,1
SP4,IL6,1
SP4,HYCC1,1
SP4,PALS2,1
SP4,GSDME,1
SP4,CCDC126,1
SP4,LINC01176,1
SP4,NT5C3A,1
SP4,RP9,1
SP4,BBS9,1
SP4,LINC03013,1
SP4,SEPTIN7-DT,1
SP4,SEPTIN7,1
SP4,AMPH,1
SP4,VPS41,1
SP4,CDK13,1
SP4,YAE1,1
SP4,MRPL32,1
SP4,UBE2D4,1
SP4,COA1,1
SP4,MRPS24,1
SP4,TMED4,1
SP4,SPDYE1,1
SP4,ZNF138,1
SP4,TPST1,1
SP4,LINC00174,1
SP4,SPDYE21,1
SP4,SPDYE5,1
SP4,STYXL1,1
SP4,GSAP,1
SP4,PHTF2,1
SP4,TMEM60,1
SP4,DMTF1,1
SP4,TP53TG1,1
SP4,CROT,1
SP4,ABCB4,1
SP4,STEAP1,1
SP4,GTPBP10,1
SP4,CDK14,1
SP4,AKAP9,1
SP4,KRIT1,1
SP4,RBM48,1
SP4,PEX1,1
SP4,VPS50,1
SP4,SGCE,1
SP4,POT1-AS1,1
SP4,AGK,1
SP4,ATP5MF,1
SP4,ZNF655,1
SP4,CYP3A5,1
SP4,TRIM4,1
SP4,LAMTOR4,1
SP4,STAG3,1
SP4,ZCWPW1,1
SP4,ORAI2,1
SP4,SPDYE2,1
SP4,POLR2J3,1
SP4,POLR2J2,1
SP4,SPDYE6,1
SP4,NAPEPLD,1
SP4,PMPCB,1
SP4,KMT2E-AS1,1
SP4,SRPK2,1
SP4,HBP1,1
SP4,DUS4L,1
SP4,DUS4L-BCAP29,1
SP4,THAP5,1
SP4,TES,1
SP4,ING3,1
SP4,WNT16,1
SP4,AASS,1
SP4,PODXL,1
SP4,AGBL3,1
SP4,TMEM140,1
SP4,CNOT4,1
SP4,SLC13A4,1
SP4,ZC3HAV1,1
SP4,FMC1,1
SP4,KDM7A-DT,1
SP4,PRSS37,1
SP4,NDUFB2,1
SP4,WEE2,1
SP4,PRSS1,1
SP4,CASP2,1
SP4,PIP,1
SP4,ARHGEF35-AS1,1
SP4,OR2A1-AS1,1
SP4,OR2A1,1
SP4,ARHGEF5,1
SP4,OR2A42,1
SP4,OR2A7,1
SP4,TPK1,1
SP4,CNTNAP2,1
SP4,ABCF2-H2BK1,1
SP4,PAXIP1-AS2,1
SP4,PAXIP1-DT,1
SP4,RNF32,1
SP4,ERICH1,1
SP4,FBXO25,1
SP4,ARHGEF10,1
SP4,MCPH1-AS1,1
SP4,AGPAT5,1
SP4,MTMR9,1
SP4,SLC35G5,1
SP4,ZDHHC2,1
SP4,CNOT7,1
SP4,SLC18A1,1
SP4,PEBP4,1
SP4,TNFRSF10A-DT,1
SP4,CHMP7,1
SP4,TNFRSF10A,1
SP4,PNOC,1
SP4,HMBOX1,1
SP4,HMBOX1-IT1,1
SP4,RNF122,1
SP4,ADAM28,1
SP4,NSD3,1
SP4,DDHD2,1
SP4,PLPP5,1
SP4,IKBKB,1
SP4,SMIM19,1
SP4,RNF170,1
SP4,PCMTD1,1
SP4,PCMTD1-DT,1
SP4,SDR16C5,1
SP4,DNAJC5B,1
SP4,C8orf44-SGK3,1
SP4,C8orf44,1
SP4,SLCO5A1-AS1,1
SP4,LACTB2-AS1,1
SP4,LACTB2,1
SP4,C8orf89,1
SP4,RPL7,1
SP4,UBE2W,1
SP4,GDAP1,1
SP4,ZC2HC1A,1
SP4,IL7,1
SP4,MITA1,1
SP4,LINC02605,1
SP4,TPD52,1
SP4,CA13,1
SP4,CA3,1
SP4,CA3-AS1,1
SP4,CNGB3,1
SP4,DECR1,1
SP4,CALB1,1
SP4,LINC00534,1
SP4,LRRC69,1
SP4,LINC01030,1
SP4,OTUD6B-AS1,1
SP4,VIRMA-DT,1
SP4,MIR378D2HG,1
SP4,PLEKHF2,1
SP4,CFAP418-AS1,1
SP4,CFAP418,1
SP4,MATN2,1
SP4,RIDA,1
SP4,VPS13B-DT,1
SP4,COX6C,1
SP4,POLR2K,1
SP4,ZNNT1,1
SP4,ZNF706,1
SP4,ATP6V1C1,1
SP4,DCAF13,1
SP4,EBAG9,1
SP4,TRHR,1
SP4,RNF139-DT,1
SP4,NDUFB9,1
SP4,MTSS1,1
SP4,ASAP1-IT2,1
SP4,HPYR1,1
SP4,LINC02055,1
SP4,PSCA,1
SP4,MINCR,1
SP4,ZNF34,1
SP4,ZNF7,1
SP4,ZNF250,1
SP4,ZNF252P-AS1,1
SP4,RLN2,1
SP4,LINC02851,1
SP4,KDM4C,1
SP4,SLC24A2,1
SP4,MOB3B,1
SP4,ACO1,1
SP4,RIGI,1
SP4,SMIM27,1
SP4,NDUFB6,1
SP4,SMU1,1
SP4,APTX,1
SP4,B4GALT1,1
SP4,B4GALT1-AS1,1
SP4,ZCCHC7,1
SP4,EBLN3P,1
SP4,TOMM5,1
SP4,FAM88E,1
SP4,GDA,1
SP4,IDNK,1
SP4,ZNF169,1
SP4,ERCC6L2-AS1,1
SP4,PRXL2C,1
SP4,SUGT1P4-STRA6LP,1
SP4,XPA,1
SP4,MRPL50,1
SP4,FKTN-AS1,1
SP4,ABITRAM,1
SP4,CDC26,1
SP4,ATP6V1G1,1
SP4,MIR600HG,1
SP4,HMGA1P4,1
SP4,SET,1
